Bat Or Bowl,Ground,Opposition,Player,Start Date,team,4S,6S,Bat sum,Bb Bf,Bowl Sum,Econ,Inns,Mdns,Mins,Not Out,Overs,Runs,Runs Per Ball,Sr,Wicketball Prob,Wkts
bat,Chennai,v Afghanistan,Shaheen Shah Afridi (PAK),23-10-2023,PAKISTAN,0,0,3,3,0,,1,,4,1,,3,1,100,0,
bat,Ahmedabad,v India,Shaheen Shah Afridi (PAK),14-10-2023,PAKISTAN,0,0,2,10,0,,1,,12,1,,2,0.2,20,0,
bat,Eden Gardens,v Australia,T Shamsi (SA),16-11-2023,SOUTH AFRICA,0,0,1,5,0,,1,,11,1,,1,0.2,20,0,
bat,Wankhede,v Bangladesh,M Jansen (SA),24-10-2023,SOUTH AFRICA,0,0,1,1,0,,1,,3,1,,1,1,100,0,
bat,Wankhede,v England,KA Maharaj (SA),21-10-2023,SOUTH AFRICA,0,0,1,1,0,,1,,1,1,,1,1,100,0,
bat,Pune,v New Zealand,AK Markram (SA),01-11-2023,SOUTH AFRICA,0,1,6,1,0,,1,,1,1,,6,6,600,0,
bat,Hyderabad,v Pakistan,M Pathirana (SL),10-10-2023,SRI LANKA,0,0,1,3,0,,1,,3,1,,1,0.3333,33.33,0,
bat,Chennai,v New Zealand,Naveen-ul-Haq (AFG),18-10-2023,AFGHANISTAN,0,0,0,1,0,,2,,1,0,,0,0,0,1,
bat,Chennai,v New Zealand,Fazalhaq Farooqi (AFG),18-10-2023,AFGHANISTAN,0,0,0,2,0,,2,,1,0,,0,0,0,0.5,
bat,Chennai,v New Zealand,Mujeeb Ur Rahman (AFG),18-10-2023,AFGHANISTAN,1,0,4,3,0,,2,,2,0,,4,1.3333,133.33,0.333333333,
bat,Chennai,v New Zealand,Mohammad Nabi (AFG),18-10-2023,AFGHANISTAN,1,0,7,9,0,,2,,10,0,,7,0.7777,77.77,0.111111111,
bat,Chennai,v New Zealand,Hashmatullah Shahidi (AFG),18-10-2023,AFGHANISTAN,1,0,8,29,0,,2,,30,0,,8,0.2758,27.58,0.034482759,
bat,Chennai,v New Zealand,Rashid Khan (AFG),18-10-2023,AFGHANISTAN,0,1,8,13,0,,2,,10,0,,8,0.6153,61.53,0.076923077,
bat,Pune,v Sri Lanka,Rahmanullah Gurbaz (AFG),30-10-2023,AFGHANISTAN,0,0,0,4,0,,2,,2,0,,0,0,0,0.25,
bat,Wankhede,v Afghanistan,JP Inglis (AUS),07-11-2023,AUSTRALIA,0,0,0,1,0,,2,,1,0,,0,0,0,1,
bat,Wankhede,v Afghanistan,TM Head (AUS),07-11-2023,AUSTRALIA,0,0,0,2,0,,2,,5,0,,0,0,0,0.5,
bat,Wankhede,v Afghanistan,MA Starc (AUS),07-11-2023,AUSTRALIA,0,0,3,7,0,,2,,8,0,,3,0.4285,42.85,0.142857143,
bat,Wankhede,v Afghanistan,MP Stoinis (AUS),07-11-2023,AUSTRALIA,1,0,6,7,0,,2,,13,0,,6,0.8571,85.71,0.142857143,
bat,Pune,v Bangladesh,TM Head (AUS),11-11-2023,AUSTRALIA,2,0,10,11,0,,2,,11,0,,10,0.909090909,90.9,0.090909091,
bat,Pune,v Bangladesh,DA Warner (AUS),11-11-2023,AUSTRALIA,6,0,53,61,0,,2,,90,0,,53,0.868852459,86.88,0.016393443,
bat,Eden Gardens,v South Africa,GJ Maxwell (AUS),16-11-2023,AUSTRALIA,0,0,1,5,0,,2,,8,0,,1,0.2,20,0.2,
bat,Eden Gardens,v South Africa,MR Marsh (AUS),16-11-2023,AUSTRALIA,0,0,0,6,0,,2,,5,0,,0,0,0,0.166666667,
bat,Eden Gardens,v South Africa,M Labuschagne (AUS),16-11-2023,AUSTRALIA,2,0,18,31,0,,2,,28,0,,18,0.5806,58.06,0.032258065,
bat,Eden Gardens,v South Africa,SPD Smith (AUS),16-11-2023,AUSTRALIA,2,0,30,62,0,,2,,102,0,,30,0.4838,48.38,0.016129032,
bat,Eden Gardens,v South Africa,JP Inglis (AUS),16-11-2023,AUSTRALIA,3,0,28,49,0,,2,,66,0,,28,0.5714,57.14,0.020408163,
bat,Eden Gardens,v South Africa,TM Head (AUS),16-11-2023,AUSTRALIA,9,2,62,48,0,,2,,62,0,,62,1.2916,129.16,0.020833333,
bat,Eden Gardens,v South Africa,DA Warner (AUS),16-11-2023,AUSTRALIA,1,4,29,18,0,,2,,29,0,,29,1.6111,161.11,0.055555556,
bat,Lucknow,v South Africa,JR Hazlewood (AUS),12-10-2023,AUSTRALIA,0,0,2,2,0,,2,,1,0,,2,1,100,0.5,
bat,Lucknow,v South Africa,MR Marsh (AUS),12-10-2023,AUSTRALIA,0,0,7,15,0,,2,,27,0,,7,0.4666,46.66,0.066666667,
bat,Lucknow,v South Africa,GJ Maxwell (AUS),12-10-2023,AUSTRALIA,0,0,3,17,0,,2,,17,0,,3,0.1764,17.64,0.058823529,
bat,Lucknow,v South Africa,JP Inglis (AUS),12-10-2023,AUSTRALIA,1,0,5,4,0,,2,,5,0,,5,1.25,125,0.25,
bat,Lucknow,v South Africa,MP Stoinis (AUS),12-10-2023,AUSTRALIA,1,0,5,4,0,,2,,6,0,,5,1.25,125,0.25,
bat,Lucknow,v Sri Lanka,SPD Smith (AUS),16-10-2023,AUSTRALIA,0,0,0,5,0,,2,,4,0,,0,0,0,0.2,
bat,Dharamsala,v Afghanistan,Tanzid Hasan (BAN),07-10-2023,BANGLADESH,1,0,5,13,0,,2,,19,0,,5,0.3846,38.46,0.076923077,
bat,Dharamsala,v England,Najmul Hossain Shanto (BAN),10-10-2023,BANGLADESH,0,0,0,1,0,,2,,1,0,,0,0,0,1,
bat,Dharamsala,v England,Tanzid Hasan (BAN),10-10-2023,BANGLADESH,0,0,1,2,0,,2,,7,0,,1,0.5,50,0.5,
bat,Dharamsala,v England,Shakib Al Hasan (BAN),10-10-2023,BANGLADESH,0,0,1,9,0,,2,,16,0,,1,0.1111,11.11,0.111111111,
bat,Dharamsala,v England,Mehidy Hasan Miraz (BAN),10-10-2023,BANGLADESH,1,0,8,7,0,,2,,12,0,,8,1.1428,114.28,0.142857143,
bat,Eden Gardens,v Netherlands,Mushfiqur Rahim (BAN),28-10-2023,BANGLADESH,0,0,1,5,0,,2,,9,0,,1,0.2,20,0.2,
bat,Eden Gardens,v Netherlands,Litton Das (BAN),28-10-2023,BANGLADESH,0,0,3,12,0,,2,,20,0,,3,0.25,25,0.083333333,
bat,Eden Gardens,v Netherlands,Shakib Al Hasan (BAN),28-10-2023,BANGLADESH,0,0,5,14,0,,2,,14,0,,5,0.3571,35.71,0.071428571,
bat,Eden Gardens,v Netherlands,Najmul Hossain Shanto (BAN),28-10-2023,BANGLADESH,2,0,9,18,0,,2,,27,0,,9,0.5,50,0.055555556,
bat,Wankhede,v South Africa,Najmul Hossain Shanto (BAN),24-10-2023,BANGLADESH,0,0,0,1,0,,2,,1,0,,0,0,0,1,
bat,Wankhede,v South Africa,Shakib Al Hasan (BAN),24-10-2023,BANGLADESH,0,0,1,4,0,,2,,4,0,,1,0.25,25,0.25,
bat,Wankhede,v South Africa,Mushfiqur Rahim (BAN),24-10-2023,BANGLADESH,1,0,8,17,0,,2,,24,0,,8,0.4705,47.05,0.058823529,
bat,Delhi,v Sri Lanka,Mehidy Hasan Miraz (BAN),06-11-2023,BANGLADESH,0,0,3,5,0,,2,,9,0,,3,0.6,60,0.2,
bat,Delhi,v Sri Lanka,Tanzid Hasan (BAN),06-11-2023,BANGLADESH,2,0,9,5,0,,2,,11,0,,9,1.8,180,0.2,
bat,Delhi,v Afghanistan,JM Bairstow (ENG),15-10-2023,ENGLAND,0,0,2,4,0,,2,,5,0,,2,0.5,50,0.25,
bat,Ahmedabad,v Australia,JM Bairstow (ENG),04-11-2023,ENGLAND,0,0,0,1,0,,2,,1,0,,0,0,0,1,
bat,Ahmedabad,v Australia,LS Livingstone (ENG),04-11-2023,ENGLAND,0,0,2,5,0,,2,,6,0,,2,0.4,40,0.2,
bat,Ahmedabad,v Australia,JC Buttler (ENG),04-11-2023,ENGLAND,0,0,1,7,0,,2,,10,0,,1,0.1428,14.28,0.142857143,
bat,Lucknow,v India,JE Root (ENG),29-10-2023,ENGLAND,0,0,0,1,0,,2,,2,0,,0,0,0,1,
bat,Lucknow,v India,MA Wood (ENG),29-10-2023,ENGLAND,0,0,0,1,0,,2,,3,0,,0,0,0,1,
bat,Lucknow,v India,BA Stokes (ENG),29-10-2023,ENGLAND,0,0,0,10,0,,2,,14,0,,0,0,0,0.1,
bat,Wankhede,v South Africa,JE Root (ENG),21-10-2023,ENGLAND,0,0,2,6,0,,2,,9,0,,2,0.3333,33.33,0.166666667,
bat,Wankhede,v South Africa,BA Stokes (ENG),21-10-2023,ENGLAND,1,0,5,8,0,,2,,20,0,,5,0.625,62.5,0.125,
bat,Wankhede,v South Africa,DJ Malan (ENG),21-10-2023,ENGLAND,1,0,6,11,0,,2,,30,0,,6,0.5454,54.54,0.090909091,
bat,Chennai,v Australia,Ishan Kishan (IND),08-10-2023,INDIA,0,0,0,1,0,,2,,3,0,,0,0,0,1,
bat,Chennai,v Australia,SS Iyer (IND),08-10-2023,INDIA,0,0,0,3,0,,2,,2,0,,0,0,0,0.333333333,
bat,Chennai,v Australia,R Sharma (IND),08-10-2023,INDIA,0,0,0,6,0,,2,,10,0,,0,0,0,0.166666667,
bat,Dharamsala,v New Zealand,SA Yadav (IND),22-10-2023,INDIA,0,0,2,4,0,,2,,8,0,,2,0.5,50,0.25,
bat,Delhi,v Australia,PA van Meekeren (NED),25-10-2023,NETHERLAND,0,0,0,1,0,,2,,2,0,,0,0,0,1,
bat,Delhi,v Australia,RE van der Merwe (NED),25-10-2023,NETHERLAND,0,0,0,1,0,,2,,1,0,,0,0,0,1,
bat,Delhi,v Australia,LV van Beek (NED),25-10-2023,NETHERLAND,0,0,0,3,0,,2,,3,0,,0,0,0,0.333333333,
bat,Delhi,v Australia,A Dutt (NED),25-10-2023,NETHERLAND,0,0,1,8,0,,2,,9,0,,1,0.125,12.5,0.125,
bat,Delhi,v Australia,BFW de Leede (NED),25-10-2023,NETHERLAND,1,0,4,7,0,,2,,7,0,,4,0.5714,57.14,0.142857143,
bat,Delhi,v Australia,MP O'Dowd (NED),25-10-2023,NETHERLAND,1,0,6,9,0,,2,,21,0,,6,0.6666,66.66,0.111111111,
bat,Pune,v England,CN Ackermann (NED),08-11-2023,NETHERLAND,0,0,0,2,0,,2,,4,0,,0,0,0,0.5,
bat,Pune,v England,LV van Beek (NED),08-11-2023,NETHERLAND,0,0,2,2,0,,2,,3,0,,2,1,100,0.5,
bat,Pune,v England,A Dutt (NED),08-11-2023,NETHERLAND,0,0,1,3,0,,2,,4,0,,1,0.3333,33.33,0.333333333,
bat,Pune,v England,RE van der Merwe (NED),08-11-2023,NETHERLAND,0,0,0,4,0,,2,,3,0,,0,0,0,0.25,
bat,Pune,v England,PA van Meekeren (NED),08-11-2023,NETHERLAND,1,0,4,3,0,,2,,3,0,,4,1.3333,133.33,0.333333333,
bat,Pune,v England,MP O'Dowd (NED),08-11-2023,NETHERLAND,1,0,5,11,0,,2,,20,0,,5,0.4545,45.45,0.090909091,
bat,Bengaluru,v India,W Barresi (NED),12-11-2023,NETHERLAND,0,0,4,5,0,,2,,8,0,,4,0.8,80,0.2,
bat,Bengaluru,v India,A Dutt (NED),12-11-2023,NETHERLAND,0,0,5,11,0,,2,,9,0,,5,0.454545455,45.45,0.090909091,
bat,Bengaluru,v India,BFW de Leede (NED),12-11-2023,NETHERLAND,1,0,12,21,0,,2,,23,0,,12,0.571428571,57.14,0.047619048,
bat,Bengaluru,v India,SA Edwards (NED),12-11-2023,NETHERLAND,1,0,17,30,0,,2,,27,0,,17,0.566666667,56.66,0.033333333,
bat,Bengaluru,v India,LV van Beek (NED),12-11-2023,NETHERLAND,2,0,16,15,0,,2,,20,0,,16,1.066666667,106.66,0.066666667,
bat,Bengaluru,v India,SA Engelbrecht (NED),12-11-2023,NETHERLAND,4,0,45,80,0,,2,,87,0,,45,0.5625,56.25,0.0125,
bat,Bengaluru,v India,CN Ackermann (NED),12-11-2023,NETHERLAND,6,0,35,32,0,,2,,46,0,,35,1.09375,109.37,0.03125,
bat,Bengaluru,v India,MP O'Dowd (NED),12-11-2023,NETHERLAND,3,1,30,42,0,,2,,68,0,,30,0.714285714,71.42,0.023809524,
bat,Bengaluru,v India,RE van der Merwe (NED),12-11-2023,NETHERLAND,1,2,16,8,0,,2,,5,0,,16,2,200,0.125,
bat,Bengaluru,v India,AT Nidamanuru (NED),12-11-2023,NETHERLAND,1,6,54,39,0,,2,,65,0,,54,1.384615385,138.46,0.025641026,
bat,Hyderabad,v New Zealand,RE van der Merwe (NED),09-10-2023,NETHERLAND,0,0,1,6,0,,2,,9,0,,1,0.1666,16.66,0.166666667,
bat,Hyderabad,v New Zealand,R Klein (NED),09-10-2023,NETHERLAND,0,0,8,15,0,,2,,23,0,,8,0.5333,53.33,0.066666667,
bat,Hyderabad,v Pakistan,SA Edwards (NED),06-10-2023,NETHERLAND,0,0,0,2,0,,2,,2,0,,0,0,0,0.5,
bat,Hyderabad,v Pakistan,A Dutt (NED),06-10-2023,NETHERLAND,0,0,1,2,0,,2,,6,0,,1,0.5,50,0.5,
bat,Hyderabad,v Pakistan,RE van der Merwe (NED),06-10-2023,NETHERLAND,0,0,4,7,0,,2,,18,0,,4,0.5714,57.14,0.142857143,
bat,Hyderabad,v Pakistan,AT Nidamanuru (NED),06-10-2023,NETHERLAND,1,0,5,9,0,,2,,10,0,,5,0.5555,55.55,0.111111111,
bat,Hyderabad,v Pakistan,MP O'Dowd (NED),06-10-2023,NETHERLAND,1,0,5,12,0,,2,,24,0,,5,0.4166,41.66,0.083333333,
bat,Hyderabad,v Pakistan,PA van Meekeren (NED),06-10-2023,NETHERLAND,1,0,7,12,0,,2,,17,0,,7,0.5833,58.33,0.083333333,
bat,Dharamsala,v Australia,MJ Henry (NZ),28-10-2023,NEW ZEALAND,1,0,9,8,0,,2,,14,0,,9,1.125,112.5,0.125,
bat,Ahmedabad,v England,WA Young (NZ),05-10-2023,NEW ZEALAND,0,0,0,1,0,,2,,5,0,,0,0,0,1,
bat,Wankhede,v India,TWM Latham (NZ),15-11-2023,NEW ZEALAND,0,0,0,2,0,,2,,1,0,,0,0,0,0.5,
bat,Wankhede,v India,MS Chapman (NZ),15-11-2023,NEW ZEALAND,0,0,2,5,0,,2,,5,0,,2,0.4,40,0.2,
bat,Wankhede,v India,MJ Santner (NZ),15-11-2023,NEW ZEALAND,0,0,9,10,0,,2,,20,0,,9,0.9,90,0.1,
bat,Wankhede,v India,TG Southee (NZ),15-11-2023,NEW ZEALAND,1,0,9,10,0,,2,,14,0,,9,0.9,90,0.1,
bat,Wankhede,v India,DP Conway (NZ),15-11-2023,NEW ZEALAND,3,0,13,15,0,,2,,26,0,,13,0.8666,86.66,0.066666667,
bat,Wankhede,v India,R Ravindra (NZ),15-11-2023,NEW ZEALAND,3,0,13,22,0,,2,,39,0,,13,0.5909,59.09,0.045454545,
bat,Wankhede,v India,LH Ferguson (NZ),15-11-2023,NEW ZEALAND,0,1,6,3,0,,2,,2,0,,6,2,200,0.333333333,
bat,Wankhede,v India,KS Williamson (NZ),15-11-2023,NEW ZEALAND,8,1,69,73,0,,2,,116,0,,69,0.9452,94.52,0.01369863,
bat,Wankhede,v India,GD Phillips (NZ),15-11-2023,NEW ZEALAND,4,2,41,33,0,,2,,58,0,,41,1.2424,124.24,0.03030303,
bat,Wankhede,v India,DJ Mitchell (NZ),15-11-2023,NEW ZEALAND,9,7,134,119,0,,2,,180,0,,134,1.126,112.6,0.008403361,
bat,Pune,v South Africa,DP Conway (NZ),01-11-2023,NEW ZEALAND,0,0,2,6,0,,2,,13,0,,2,0.3333,33.33,0.166666667,
bat,Pune,v South Africa,JDS Neesham (NZ),01-11-2023,NEW ZEALAND,0,0,0,8,0,,2,,6,0,,0,0,0,0.125,
bat,Pune,v South Africa,TWM Latham (NZ),01-11-2023,NEW ZEALAND,0,0,4,15,0,,2,,18,0,,4,0.2666,26.66,0.066666667,
bat,Pune,v South Africa,TG Southee (NZ),01-11-2023,NEW ZEALAND,1,0,7,11,0,,2,,11,0,,7,0.6363,63.63,0.090909091,
bat,Pune,v South Africa,TA Boult (NZ),01-11-2023,NEW ZEALAND,1,0,9,14,0,,2,,17,0,,9,0.6428,64.28,0.071428571,
bat,Pune,v South Africa,R Ravindra (NZ),01-11-2023,NEW ZEALAND,1,0,9,16,0,,2,,28,0,,9,0.5625,56.25,0.0625,
bat,Pune,v South Africa,MJ Santner (NZ),01-11-2023,NEW ZEALAND,1,0,7,18,0,,2,,14,0,,7,0.3888,38.88,0.055555556,
bat,Bengaluru,v Sri Lanka,MS Chapman (NZ),09-11-2023,NEW ZEALAND,1,0,7,6,0,,2,,13,0,,7,1.1666,116.66,0.166666667,
bat,Bengaluru,v Australia,Usama Mir (PAK),20-10-2023,PAKISTAN,0,0,0,3,0,,2,,4,0,,0,0,0,0.333333333,
bat,Bengaluru,v Australia,Hasan Ali (PAK),20-10-2023,PAKISTAN,2,0,8,8,0,,2,,7,0,,8,1,100,0.125,
bat,Eden Gardens,v Bangladesh,Babar Azam (PAK),31-10-2023,PAKISTAN,1,0,9,16,0,,2,,20,0,,9,0.5625,56.25,0.0625,
bat,Eden Gardens,v England,Abdullah Shafique (PAK),11-11-2023,PAKISTAN,0,0,0,2,0,,2,,2,0,,0,0,0,0.5,
bat,Eden Gardens,v England,Abdullah Shafique (PAK),11-11-2023,PAKISTAN,0,0,0,2,0,,2,,2,0,,0,0,0,0.5,
bat,Eden Gardens,v England,Iftikhar Ahmed (PAK),11-11-2023,PAKISTAN,0,0,3,5,0,,2,,8,0,,3,0.6,60,0.2,
bat,Eden Gardens,v England,Fakhar Zaman (PAK),11-11-2023,PAKISTAN,0,0,1,9,0,,2,,13,0,,1,0.111111111,11.11,0.111111111,
bat,Eden Gardens,v England,Shadab Khan (PAK),11-11-2023,PAKISTAN,1,0,4,7,0,,2,,4,0,,4,0.571428571,57.14,0.142857143,
bat,Eden Gardens,v England,Mohammad Rizwan (PAK),11-11-2023,PAKISTAN,2,0,36,51,0,,2,,78,0,,36,0.705882353,70.58,0.019607843,
bat,Eden Gardens,v England,Saud Shakeel (PAK),11-11-2023,PAKISTAN,4,0,29,37,0,,2,,52,0,,29,0.783783784,78.37,0.027027027,
bat,Eden Gardens,v England,Babar Azam (PAK),11-11-2023,PAKISTAN,6,0,38,45,0,,2,,58,0,,38,0.844444444,84.44,0.022222222,
bat,Eden Gardens,v England,Shaheen Shah Afridi (PAK),11-11-2023,PAKISTAN,3,1,25,23,0,,2,,23,0,,25,1.086956522,108.69,0.043478261,
bat,Eden Gardens,v England,Agha Salman (PAK),11-11-2023,PAKISTAN,6,1,51,45,0,,2,,53,0,,51,1.133333333,113.33,0.022222222,
bat,Eden Gardens,v England,Haris Rauf (PAK),11-11-2023,PAKISTAN,3,3,35,23,0,,2,,27,0,,35,1.52173913,152.17,0.043478261,
bat,Bengaluru,v New Zealand,Abdullah Shafique (PAK),04-11-2023,PAKISTAN,1,0,4,9,0,,2,,8,0,,4,0.4444,44.44,0.111111111,
bat,Eden Gardens,v India,L Ngidi (SA),05-11-2023,SOUTH AFRICA,0,0,0,3,0,,2,,7,0,,0,0,0,0.333333333,
bat,Eden Gardens,v India,H Klaasen (SA),05-11-2023,SOUTH AFRICA,0,0,1,11,0,,2,,12,0,,1,0.0909,9.09,0.090909091,
bat,Eden Gardens,v India,K Rabada (SA),05-11-2023,SOUTH AFRICA,0,0,6,26,0,,2,,26,0,,6,0.2307,23.07,0.038461538,
bat,Eden Gardens,v India,Q de Kock (SA),05-11-2023,SOUTH AFRICA,1,0,5,10,0,,2,,9,0,,5,0.5,50,0.1,
bat,Eden Gardens,v India,KA Maharaj (SA),05-11-2023,SOUTH AFRICA,1,0,7,11,0,,2,,7,0,,7,0.6363,63.63,0.090909091,
bat,Eden Gardens,v India,AK Markram (SA),05-11-2023,SOUTH AFRICA,2,0,9,6,0,,2,,6,0,,9,1.5,150,0.166666667,
bat,Dharamsala,v Netherlands,AK Markram (SA),17-10-2023,SOUTH AFRICA,0,0,1,3,0,,2,,4,0,,1,0.3333,33.33,0.333333333,
bat,Dharamsala,v Netherlands,HE van der Dussen (SA),17-10-2023,SOUTH AFRICA,0,0,4,7,0,,2,,16,0,,4,0.5714,57.14,0.142857143,
bat,Chennai,v Pakistan,L Ngidi (SA),27-10-2023,SOUTH AFRICA,0,0,4,14,0,,2,,24,0,,4,0.2857,28.57,0.071428571,
bat,Bengaluru,v England,MDKJ Perera (SL),26-10-2023,SRI LANKA,1,0,4,5,0,,2,,8,0,,4,0.8,80,0.2,
bat,Wankhede,v India,FDM Karunaratne (SL),02-11-2023,SRI LANKA,0,0,0,1,0,,2,,10,0,,0,0,0,1,
bat,Wankhede,v India,MADI Hemantha (SL),02-11-2023,SRI LANKA,0,0,0,1,0,,2,,1,0,,0,0,0,1,
bat,Wankhede,v India,P Nissanka (SL),02-11-2023,SRI LANKA,0,0,0,1,0,,2,,2,0,,0,0,0,1,
bat,Wankhede,v India,S Samarawickrama (SL),02-11-2023,SRI LANKA,0,0,0,4,0,,2,,4,0,,0,0,0,0.25,
bat,Wankhede,v India,PVD Chameera (SL),02-11-2023,SRI LANKA,0,0,0,6,0,,2,,10,0,,0,0,0,0.166666667,
bat,Wankhede,v India,BKG Mendis (SL),02-11-2023,SRI LANKA,0,0,1,10,0,,2,,21,0,,1,0.1,10,0.1,
bat,Wankhede,v India,KIC Asalanka (SL),02-11-2023,SRI LANKA,0,0,1,24,0,,2,,42,0,,1,0.0416,4.16,0.041666667,
bat,Wankhede,v India,D Madushanka (SL),02-11-2023,SRI LANKA,1,0,5,6,0,,2,,4,0,,5,0.8333,83.33,0.166666667,
bat,Lucknow,v Netherlands,MDKJ Perera (SL),21-10-2023,SRI LANKA,1,0,5,8,0,,2,,17,0,,5,0.625,62.5,0.125,
bat,Delhi,v South Africa,DN Wellalage (SL),07-10-2023,SRI LANKA,0,0,0,1,0,,2,,2,0,,0,0,0,1,
bat,Delhi,v South Africa,P Nissanka (SL),07-10-2023,SRI LANKA,0,0,0,3,0,,2,,6,0,,0,0,0,0.333333333,
bat,Delhi,v South Africa,MDKJ Perera (SL),07-10-2023,SRI LANKA,1,0,7,15,0,,2,,42,0,,7,0.4666,46.66,0.066666667,
bat,Delhi,v South Africa,M Pathirana (SL),07-10-2023,SRI LANKA,1,0,5,16,0,,2,,25,0,,5,0.3125,31.25,0.0625,
bat,Pune,v Bangladesh,SPD Smith (AUS),11-11-2023,AUSTRALIA,4,1,63,64,0,,2,,99,1,,63,0.984375,98.43,0,
bat,Pune,v Bangladesh,MR Marsh (AUS),11-11-2023,AUSTRALIA,17,9,177,132,0,,2,,177,1,,177,1.340909091,134.09,0,
bat,Eden Gardens,v South Africa,PJ Cummins (AUS),16-11-2023,AUSTRALIA,2,0,14,29,0,,2,,32,1,,14,0.4827,48.27,0,
bat,Eden Gardens,v South Africa,MA Starc (AUS),16-11-2023,AUSTRALIA,2,0,16,38,0,,2,,61,1,,16,0.421,42.1,0,
bat,Dharamsala,v Afghanistan,Mushfiqur Rahim (BAN),07-10-2023,BANGLADESH,0,0,2,3,0,,2,,6,1,,2,0.6666,66.66,0,
bat,Dharamsala,v England,Mustafizur Rahman (BAN),10-10-2023,BANGLADESH,0,0,3,9,0,,2,,12,1,,3,0.3333,33.33,0,
bat,Wankhede,v South Africa,Shoriful Islam (BAN),24-10-2023,BANGLADESH,1,0,6,4,0,,2,,4,1,,6,1.5,150,0,
bat,Delhi,v Sri Lanka,Tanzim Hasan Sakib (BAN),06-11-2023,BANGLADESH,1,0,5,6,0,,2,,6,1,,5,0.8333,83.33,0,
bat,Dharamsala,v New Zealand,Mohammed Shami (IND),22-10-2023,INDIA,0,0,1,1,0,,2,,2,1,,1,1,100,0,
bat,Bengaluru,v India,PA van Meekeren (NED),12-11-2023,NETHERLAND,0,0,3,4,0,,2,,7,1,,3,0.75,75,0,
bat,Hyderabad,v New Zealand,PA van Meekeren (NED),09-10-2023,NETHERLAND,1,0,4,3,0,,2,,5,1,,4,1.3333,133.33,0,
bat,Wankhede,v India,TA Boult (NZ),15-11-2023,NEW ZEALAND,0,0,2,2,0,,2,,5,1,,2,1,100,0,
bat,Bengaluru,v Sri Lanka,TWM Latham (NZ),09-11-2023,NEW ZEALAND,0,0,2,2,0,,2,,3,1,,2,1,100,0,
bat,Eden Gardens,v England,Mohammad Wasim (1) (PAK),11-11-2023,PAKISTAN,2,1,16,14,0,,2,,33,1,,16,1.142857143,114.28,0,
bat,Eden Gardens,v India,T Shamsi (SA),05-11-2023,SOUTH AFRICA,1,0,4,4,0,,2,,3,1,,4,1,100,0,
bat,Dharamsala,v Netherlands,L Ngidi (SA),17-10-2023,SOUTH AFRICA,0,0,7,24,0,,2,,35,1,,7,0.2916,29.16,0,
bat,Chennai,v Pakistan,T Shamsi (SA),27-10-2023,SOUTH AFRICA,0,0,4,6,0,,2,,14,1,,4,0.6666,66.66,0,
bat,Chennai,v Pakistan,KA Maharaj (SA),27-10-2023,SOUTH AFRICA,1,0,7,21,0,,2,,44,1,,7,0.3333,33.33,0,
bat,Lucknow,v Netherlands,MADI Hemantha (SL),21-10-2023,SRI LANKA,1,0,4,3,0,,2,,7,1,,4,1.3333,133.33,0,
bat,Delhi,v South Africa,D Madushanka (SL),07-10-2023,SRI LANKA,1,0,4,2,0,,2,,4,1,,4,2,200,0,
bowl,Pune,v Bangladesh,MR Marsh (AUS),11-11-2023,AUSTRALIA,,,0,24,48,12,1,0,,,4,48,2,,0,0
bowl,Pune,v Bangladesh,TM Head (AUS),11-11-2023,AUSTRALIA,,,0,36,33,5.5,1,0,,,6,33,0.916666667,,0,0
bowl,Pune,v Bangladesh,PJ Cummins (AUS),11-11-2023,AUSTRALIA,,,0,48,56,7,1,0,,,8,56,1.166666667,,0,0
bowl,Eden Gardens,v South Africa,A Zampa (AUS),16-11-2023,AUSTRALIA,,,0,42,55,7.85,1,0,,,7,55,1.30952381,,0,0
bowl,Eden Gardens,v South Africa,GJ Maxwell (AUS),16-11-2023,AUSTRALIA,,,0,60,35,3.5,1,0,,,10,35,0.583333333,,0,0
bowl,Bengaluru,v India,CN Ackermann (NED),12-11-2023,NETHERLAND,,,0,18,25,8.33,1,0,,,3,25,1.388888889,,0,0
bowl,Bengaluru,v India,A Dutt (NED),12-11-2023,NETHERLAND,,,0,42,52,7.42,1,0,,,7,52,1.238095238,,0,0
